Date,3128,5351,5371,6140,6739,3297,3227
2022-07-20,18.9,52.8,53.2,16.1,,14.9,90.0
2022-07-21,19.05,54.6,56.4,16.2,,14.9,92.6
2022-07-22,19.5,53.5,55.9,16.3,,15.1,91.4
2022-07-25,19.45,53.1,55.2,16.15,,15.2,92.4
2022-07-26,19.0,50.6,56.5,16.05,,14.8,89.3
2022-07-27,19.2,51.8,52.6,16.2,,15.3,89.8
2022-07-28,19.45,50.5,52.2,16.2,,15.45,88.6
2022-07-29,19.4,51.3,53.8,16.05,,15.45,90.0
2022-08-01,19.55,51.8,54.2,16.2,,15.2,92.7
2022-08-02,19.45,49.85,53.3,15.95,,15.65,90.0
2022-08-03,18.6,47.95,53.4,16.15,,15.7,91.8
2022-08-04,18.5,47.65,54.4,16.0,,15.8,90.9
2022-08-05,19.1,48.3,55.1,16.2,,15.8,92.4
2022-08-08,18.8,48.45,53.6,17.8,,16.0,91.1
2022-08-09,19.3,48.55,54.6,18.05,,16.1,90.8
2022-08-10,19.5,47.25,58.1,17.95,,16.15,88.8
2022-08-11,19.6,47.15,63.9,17.95,,16.3,89.4
2022-08-12,20.5,49.4,65.5,18.05,,15.9,91.8
2022-08-15,21.25,52.1,65.1,17.85,,15.75,94.0
2022-08-16,21.85,51.5,65.0,17.95,,15.6,93.3
2022-08-17,21.75,51.3,66.8,18.05,,15.85,94.6
2022-08-18,22.4,51.7,65.1,18.2,,15.85,96.1
2022-08-19,22.1,51.5,65.1,18.2,,15.9,96.0
2022-08-22,21.7,51.6,64.0,18.6,,15.7,93.2
2022-08-23,23.85,52.3,62.0,18.6,,15.9,92.4
2022-08-24,23.0,51.2,61.7,18.25,,17.45,92.0
2022-08-25,23.0,52.0,62.9,18.35,,16.6,92.1
2022-08-26,23.35,52.2,62.3,18.5,,17.1,93.0
2022-08-29,23.95,50.0,60.2,18.8,,16.9,90.7
2022-08-30,23.95,51.9,61.8,18.65,,16.75,91.8
2022-08-31,23.8,52.7,62.9,18.6,,16.8,94.5
2022-09-01,22.9,52.1,63.7,17.45,,16.6,93.6
2022-09-02,22.75,53.1,62.0,17.55,,16.55,94.5
2022-09-05,23.5,50.0,60.3,17.5,,16.25,92.0
2022-09-06,22.95,47.35,60.3,17.6,,15.55,90.2
2022-09-07,22.35,46.6,59.0,17.5,,15.65,89.9
2022-09-08,22.8,46.7,60.6,17.6,,15.8,93.4
2022-09-12,25.05,47.3,62.5,19.35,,16.15,93.8
2022-09-13,25.2,46.15,63.3,19.65,,16.2,93.5
2022-09-14,27.7,41.4,62.3,21.2,,17.15,94.0
2022-09-15,30.45,41.5,61.6,20.15,,17.5,93.0
2022-09-16,30.15,39.65,60.3,22.15,,18.05,91.6
2022-09-19,27.15,38.8,60.4,20.0,,17.5,90.9
2022-09-20,29.85,39.45,60.4,20.1,,17.45,92.2
2022-09-21,30.75,38.5,59.0,19.45,,19.15,91.0
2022-09-22,29.85,39.4,59.5,19.75,,18.1,90.9
2022-09-23,27.15,37.8,58.5,18.5,,17.5,90.0
2022-09-26,28.0,34.5,55.0,17.0,,16.2,86.4
2022-09-27,28.4,35.7,55.8,17.7,,15.9,86.6
2022-09-28,28.1,32.6,52.6,16.3,,15.6,81.7
2022-09-29,29.15,33.1,54.5,16.9,,15.6,86.1
2022-09-30,30.75,34.1,55.4,17.6,,15.15,85.5
2022-10-03,31.8,35.6,54.0,17.5,,15.25,86.2
2022-10-04,31.95,35.65,55.7,17.75,,16.75,88.0
2022-10-05,29.8,34.95,55.6,17.4,,17.0,87.5
2022-10-06,30.2,35.2,55.7,17.4,,17.2,87.4
2022-10-07,29.95,34.5,55.7,16.9,,16.8,87.4
2022-10-11,27.0,31.6,52.6,15.8,,15.75,84.3
2022-10-12,25.75,31.75,51.9,16.0,,15.45,83.5
2022-10-13,24.45,29.25,49.1,14.8,,14.7,79.5
2022-10-14,26.25,31.7,51.4,15.8,,15.1,81.7
2022-10-17,27.1,32.3,51.0,15.75,,15.4,81.0
2022-10-18,26.85,32.7,52.0,16.2,,15.45,81.3
2022-10-19,27.05,32.1,51.2,16.15,,15.65,81.1
2022-10-20,25.95,31.7,50.1,16.15,,15.4,79.7
2022-10-21,26.25,30.5,50.0,15.95,,15.15,78.9
2022-10-24,26.15,31.85,49.45,15.9,,15.15,79.6
2022-10-25,26.15,31.25,47.95,15.6,,14.8,78.3
2022-10-26,25.8,30.4,48.4,15.65,,14.9,78.2
2022-10-27,27.45,32.4,49.4,15.9,,15.2,79.8
2022-10-28,26.25,33.95,48.45,15.35,,14.7,79.1
2022-10-31,27.15,34.8,50.0,15.3,,15.05,80.7
2022-11-01,29.85,34.5,50.7,16.05,,15.65,83.0
2022-11-02,30.7,34.75,53.5,16.2,,15.65,82.2
2022-11-03,30.9,34.85,54.9,16.1,,15.85,82.7
2022-11-04,31.6,34.8,54.3,16.1,,15.7,83.6
2022-11-07,32.2,38.25,54.9,16.4,,16.05,84.1
2022-11-08,33.45,37.55,53.8,18.0,,15.85,84.5
2022-11-09,34.9,38.8,54.9,18.0,,16.5,88.1
2022-11-10,34.0,38.9,54.1,18.5,,16.6,87.7
2022-11-11,34.7,38.95,53.5,17.25,,16.1,88.7
2022-11-14,35.65,39.45,54.5,17.3,,16.15,89.7
2022-11-15,34.2,39.15,54.6,17.2,,16.0,91.5
2022-11-16,34.8,40.6,54.7,16.6,,15.7,92.4
2022-11-17,38.25,40.4,55.7,17.2,,17.25,93.0
2022-11-18,42.05,40.6,57.3,16.75,,18.15,93.0
2022-11-21,46.25,40.45,55.0,16.8,,19.95,93.6
2022-11-22,46.3,41.65,54.8,16.6,,21.7,91.6
2022-11-23,44.2,42.25,56.6,17.25,,20.25,93.8
2022-11-24,44.35,43.9,57.3,17.2,,20.0,95.7
2022-11-25,44.0,42.9,56.0,16.95,,22.0,93.0
2022-11-28,46.75,42.7,56.5,17.45,,23.5,93.8
2022-11-29,46.1,43.55,57.0,17.6,,22.1,93.4
2022-11-30,46.75,45.3,57.6,17.65,,21.5,94.6
2022-12-01,51.4,45.2,58.4,17.45,,23.65,97.7
2022-12-02,52.0,46.25,58.2,17.8,,22.65,97.9
2022-12-05,52.0,46.5,58.6,17.7,,22.5,100.5
2022-12-06,53.7,44.75,57.1,17.5,,21.6,99.7
2022-12-07,50.7,42.8,56.1,17.15,,21.05,96.6
2022-12-08,52.0,43.55,56.5,17.15,,21.1,96.5
2022-12-09,51.7,42.7,56.0,17.0,,20.45,95.6
2022-12-12,47.65,41.7,55.6,17.15,,19.0,96.0
2022-12-13,46.75,41.2,54.8,17.2,,18.65,96.7
2022-12-14,47.9,41.95,55.3,17.5,,18.9,97.7
2022-12-15,48.5,41.8,55.7,17.6,,19.75,99.1
2022-12-16,45.8,40.1,54.8,17.25,,19.15,97.8
2022-12-19,46.35,40.55,54.2,17.3,,18.8,102.0
2022-12-20,44.1,39.0,52.6,16.9,,17.8,98.5
2022-12-21,45.7,38.8,52.4,17.1,,18.05,96.2
2022-12-22,44.85,39.2,55.2,17.1,,18.1,95.9
2022-12-23,44.15,40.7,55.0,17.1,,18.05,94.6
2022-12-26,43.05,40.95,57.7,16.8,,17.95,95.1
2022-12-27,43.5,41.1,57.0,16.75,,17.9,95.3
2022-12-28,40.85,41.05,56.4,16.45,,17.25,92.3
2022-12-29,41.45,40.05,56.9,16.45,,17.65,95.4
2022-12-30,41.45,39.5,56.9,16.4,,17.85,96.4
2023-01-03,42.6,40.85,57.0,16.4,,17.95,97.5
2023-01-04,41.7,41.95,57.4,16.5,,17.75,98.2
2023-01-05,40.65,42.8,58.0,16.5,,17.85,99.1
2023-01-06,41.05,42.75,58.2,16.4,,18.1,99.8
2023-01-09,42.4,43.1,58.1,16.6,,18.15,99.3
2023-01-10,44.2,43.2,57.5,16.45,,18.5,99.3
2023-01-11,42.6,43.4,58.7,16.35,,18.0,99.8
2023-01-12,40.0,42.65,56.7,16.35,,17.35,98.2
2023-01-13,38.35,42.15,56.0,16.35,,17.05,98.5
2023-01-16,39.75,41.6,56.1,16.55,,17.4,98.5
2023-01-17,39.8,41.55,56.3,16.3,,17.25,97.9
2023-01-30,41.4,43.55,57.5,16.45,,18.05,100.5
2023-01-31,41.55,45.1,58.7,16.5,,18.4,99.6
2023-02-01,43.0,44.85,58.8,16.65,,18.45,109.5
2023-02-02,43.25,46.95,61.5,17.1,,18.65,111.5
2023-02-03,42.5,48.0,60.5,17.0,,18.2,113.5
2023-02-06,43.55,48.0,60.4,16.85,,19.05,110.5
2023-02-07,44.55,48.05,60.6,16.7,,18.65,110.5
2023-02-08,43.85,48.25,60.6,16.85,,18.65,111.5
2023-02-09,47.2,47.4,60.0,17.0,,18.95,110.0
2023-02-10,44.75,46.25,59.2,16.85,,18.15,107.5
2023-02-13,45.95,45.65,60.2,16.9,,18.45,108.0
2023-02-14,44.9,46.4,60.5,17.7,,18.4,110.0
2023-02-15,44.85,45.85,60.2,17.5,,18.3,108.0
2023-02-16,46.2,47.7,62.4,17.4,,18.55,110.5
2023-02-17,47.55,47.75,63.0,17.5,,18.5,108.5
2023-02-20,48.1,47.8,63.1,17.5,,18.65,111.5
2023-02-21,48.0,47.75,64.9,17.5,,18.65,110.5
2023-02-22,46.2,47.0,65.3,17.8,,18.25,109.5
2023-02-23,46.5,48.0,63.9,19.0,,18.25,110.0
2023-02-24,45.65,47.2,64.6,18.05,,17.85,111.0
2023-03-01,46.1,46.95,64.4,18.15,,17.8,110.0
2023-03-02,47.55,47.15,64.5,18.35,,18.0,108.5
2023-03-03,48.8,48.05,64.7,20.15,,18.8,110.5
2023-03-06,48.6,48.1,65.6,20.5,,20.65,110.5
2023-03-07,48.15,48.35,66.0,20.0,,20.0,111.0
2023-03-08,48.7,48.35,66.1,20.45,,20.2,116.5
2023-03-09,48.3,47.5,65.8,19.35,,20.2,115.0
2023-03-10,46.9,45.5,64.5,19.0,,19.0,111.0
2023-03-13,42.4,44.8,64.7,18.75,,18.4,108.0
2023-03-14,41.35,43.75,65.6,18.6,,18.4,109.0
2023-03-15,41.4,43.55,66.3,18.45,,18.4,107.0
2023-03-16,41.1,42.2,64.1,17.9,,17.75,105.0
2023-03-17,41.8,42.4,64.6,18.1,,18.15,104.5
2023-03-20,42.05,43.75,65.1,19.9,,18.6,108.0
2023-03-21,42.4,44.5,67.4,21.85,,19.05,107.5
2023-03-22,42.55,44.6,67.7,22.15,,19.4,108.5
2023-03-23,42.85,47.25,68.1,21.75,,19.85,109.0
2023-03-24,42.4,47.55,67.8,21.4,,19.85,110.0
2023-03-27,42.2,46.4,68.2,20.95,,19.8,108.0
2023-03-28,40.85,45.0,67.2,21.25,,19.5,106.0
2023-03-29,41.0,45.3,68.2,20.55,,19.15,106.0
2023-03-30,40.95,46.6,68.7,20.4,,18.95,107.0
2023-03-31,41.7,47.4,67.8,20.35,,19.05,108.0
2023-04-06,41.55,47.05,68.5,20.65,,18.9,109.5
2023-04-07,41.7,47.25,67.9,20.45,,18.85,109.5
2023-04-10,42.35,46.45,67.9,20.9,,18.95,109.5
2023-04-11,42.6,48.4,68.2,21.2,,18.95,109.5
2023-04-12,43.0,49.45,69.6,22.0,,19.35,111.5
2023-04-13,42.3,47.15,71.1,21.45,,18.95,108.5
2023-04-14,41.9,46.75,78.2,23.55,,19.0,109.5
2023-04-17,42.35,46.55,83.2,24.1,,19.4,110.5
2023-04-18,42.1,46.25,81.1,22.75,,19.3,109.0
2023-04-19,41.2,46.25,80.1,23.0,,19.55,108.5
2023-04-20,39.0,45.55,76.8,22.55,,18.7,106.5
2023-04-21,38.0,44.25,74.8,22.1,,17.7,105.5
2023-04-24,39.35,43.55,77.6,22.6,,17.9,106.0
2023-04-25,37.25,41.55,73.5,22.45,,17.5,101.5
2023-04-26,37.8,41.4,74.3,21.3,,17.35,102.0
2023-04-27,37.65,41.85,73.5,21.3,,17.2,102.0
2023-04-28,37.7,43.05,74.8,22.6,,17.65,103.5
2023-05-02,39.95,43.25,76.2,22.8,,17.45,104.0
2023-05-03,38.85,42.05,75.4,22.4,,17.25,104.0
2023-05-04,41.0,41.0,74.6,23.15,,17.75,102.5
2023-05-05,40.2,40.55,75.8,22.15,,17.6,103.5
2023-05-08,40.1,40.75,76.3,22.4,,17.6,103.0
2023-05-09,39.2,40.3,72.5,20.85,,17.4,105.0
2023-05-10,38.95,40.55,73.9,21.15,,17.2,105.5
2023-05-11,37.25,39.8,72.9,20.05,,16.4,105.5
2023-05-12,37.9,40.95,73.5,20.75,,16.85,108.0
2023-05-15,37.65,40.05,73.5,20.5,,16.65,103.5
2023-05-16,37.9,41.95,73.0,20.3,,16.65,104.5
2023-05-17,37.95,42.7,73.0,20.7,,16.9,105.5
2023-05-18,38.3,42.35,74.5,21.0,,16.9,107.5
2023-05-19,37.9,41.7,73.5,20.4,,16.85,106.5
2023-05-22,38.4,42.7,74.6,20.8,,17.25,109.0
2023-05-23,38.65,43.15,76.4,20.8,,17.45,109.0
2023-05-24,38.45,42.9,75.7,21.0,,17.3,110.0
2023-05-25,37.6,42.95,74.9,20.75,,17.05,108.5
2023-05-26,37.05,42.3,74.5,20.45,,17.0,108.5
2023-05-29,38.35,44.3,76.4,20.7,,17.25,111.0
2023-05-30,37.9,43.9,74.9,20.55,,17.15,111.5
2023-05-31,37.65,45.3,75.2,20.85,,17.15,110.0
2023-06-01,37.85,44.15,75.5,21.0,,17.4,113.0
2023-06-02,37.95,43.75,75.8,20.85,,17.05,113.0
2023-06-05,38.05,44.55,76.7,21.4,,17.15,112.5
2023-06-06,37.5,43.4,75.7,20.7,,17.25,112.5
2023-06-07,38.3,44.2,75.8,20.6,,17.35,114.5
2023-06-08,37.5,43.2,74.3,20.4,,17.05,111.0
2023-06-09,37.8,44.2,73.5,20.25,,17.15,111.5
2023-06-12,41.2,43.4,72.0,20.1,,17.5,111.5
2023-06-13,40.75,44.95,72.5,21.55,,17.3,112.0
2023-06-14,43.55,45.45,71.4,21.25,,17.75,112.0
2023-06-15,43.75,45.5,72.1,21.3,,17.8,113.0
2023-06-16,43.15,45.6,71.4,20.9,,17.85,114.5
2023-06-19,43.5,44.45,72.3,21.0,,17.75,113.5
2023-06-20,41.95,44.55,71.0,20.75,,17.6,113.0
2023-06-21,42.2,43.7,71.3,20.9,,17.75,112.0
2023-06-26,44.9,42.65,72.0,20.65,,18.45,110.0
2023-06-27,43.4,41.65,72.2,20.35,,18.0,108.0
2023-06-28,43.65,41.7,73.3,20.45,,18.1,108.5
2023-06-29,43.7,42.15,72.8,20.6,,18.1,110.0
2023-06-30,45.5,42.35,73.2,20.65,,18.2,109.5
2023-07-03,44.75,42.25,73.6,21.0,,17.95,109.0
2023-07-04,44.5,41.9,73.6,20.85,,17.75,109.5
2023-07-05,43.9,42.0,74.5,20.95,,17.75,109.5
2023-07-06,42.5,41.8,74.4,21.1,,17.55,110.5
2023-07-07,41.6,40.9,74.0,20.45,,18.0,110.0
2023-07-10,42.1,40.6,73.3,20.9,,17.7,109.0
2023-07-11,40.95,40.6,74.0,22.5,,17.5,109.5
2023-07-12,40.65,40.1,75.7,21.9,,17.25,108.0
2023-07-13,41.25,40.6,72.0,21.3,,17.3,109.0
2023-07-14,41.45,42.05,71.5,21.6,,17.3,113.0
2023-07-17,41.4,42.1,72.0,21.85,,17.25,117.0
2023-07-18,39.6,41.5,73.5,20.6,,17.0,110.0
2023-07-19,38.6,43.2,72.3,20.4,,16.9,111.5
2023-07-20,39.1,43.35,71.8,20.8,,17.2,118.0
2023-07-21,39.75,42.7,71.9,20.65,,16.85,117.5
2023-07-24,39.0,43.25,70.7,20.45,,16.8,129.0
2023-07-25,39.5,42.6,71.7,20.9,,17.0,125.5
2023-07-26,38.7,43.7,70.9,20.8,,16.7,117.0
2023-07-27,39.5,45.0,71.2,21.4,,17.0,117.0
2023-07-28,39.3,44.0,71.0,21.0,,16.85,119.0
2023-07-31,39.25,42.65,70.6,21.25,,16.7,115.5
2023-08-01,39.2,42.25,75.4,21.45,,17.0,115.0
2023-08-02,38.55,41.15,74.5,20.6,,16.7,111.0
2023-08-04,37.8,40.9,79.1,20.8,,16.7,114.5
2023-08-07,37.35,41.95,76.1,20.75,,16.7,114.5
2023-08-08,36.25,41.6,76.4,20.6,,16.75,115.5
2023-08-09,36.25,40.9,77.0,20.7,,16.6,116.5
2023-08-10,32.9,40.25,76.1,20.15,,16.05,113.0
2023-08-11,33.35,40.25,75.0,20.4,,16.05,110.5
2023-08-14,32.8,38.2,74.3,20.15,,15.85,109.0
2023-08-15,33.05,39.1,74.6,20.05,,16.0,110.5
2023-08-16,32.7,39.7,76.5,20.3,,15.9,111.0
2023-08-17,33.2,40.2,76.9,20.2,,16.05,113.0
2023-08-18,31.5,39.85,75.8,19.95,,15.8,113.5
2023-08-21,32.5,39.5,76.2,19.9,,15.75,113.5
2023-08-22,32.9,38.9,75.0,19.65,,15.65,112.0
2023-08-23,32.45,38.95,78.4,20.0,,15.9,116.0
2023-08-24,31.8,38.95,76.9,20.25,,15.95,120.0
2023-08-25,32.25,39.0,76.8,20.1,,15.95,120.0
2023-08-28,31.55,38.95,77.1,19.9,,15.8,125.5
2023-08-29,32.4,39.65,79.5,20.35,,15.8,124.0
2023-08-30,32.8,40.7,78.7,20.85,,15.85,123.5
2023-08-31,32.6,41.35,79.0,18.95,,16.2,127.5
2023-09-01,32.8,41.15,79.2,19.5,,16.15,125.5
2023-09-04,33.25,42.4,79.2,19.25,,16.15,125.0
2023-09-05,33.8,43.4,80.6,19.2,,16.3,126.5
2023-09-06,33.25,43.5,82.3,19.0,,16.2,125.5
2023-09-07,32.5,44.1,82.7,19.2,,16.15,127.5
2023-09-08,31.65,42.35,83.6,19.1,,16.2,127.0
2023-09-11,30.3,41.8,80.5,18.85,,16.4,129.0
2023-09-12,30.8,42.0,83.1,18.85,,16.4,129.5
2023-09-13,31.6,41.5,84.2,19.2,,16.85,128.0
2023-09-14,31.85,43.25,83.4,19.15,,16.6,130.5
2023-09-15,31.9,43.95,80.3,19.15,,16.65,132.0
2023-09-18,31.6,43.15,84.2,19.15,,17.25,129.5
2023-09-19,30.75,42.65,83.3,19.2,,16.95,125.0
2023-09-20,30.45,42.4,81.3,18.95,,16.9,124.0
2023-09-21,29.65,41.9,79.7,18.95,,16.95,122.0
2023-09-22,29.85,42.0,79.4,19.15,,16.7,122.0
2023-09-25,30.0,41.85,80.0,19.25,,16.4,123.0
2023-09-26,29.75,40.0,78.2,19.4,,16.4,121.0
2023-09-27,28.95,39.8,77.7,19.2,,16.5,120.5
2023-09-28,29.5,40.05,76.8,19.1,,16.35,121.0
2023-10-02,29.85,41.6,78.4,19.25,,16.55,123.0
2023-10-03,30.25,42.05,78.1,19.15,,16.45,123.5
2023-10-04,30.2,41.55,78.4,,,16.3,121.0
2023-10-05,30.6,41.35,79.1,19.05,,16.25,123.0
2023-10-06,30.9,43.45,78.0,18.95,,16.2,122.5
2023-10-11,30.0,42.05,77.0,19.0,,16.5,120.0
2023-10-12,30.1,43.75,77.1,19.1,,16.8,127.5
2023-10-13,29.95,43.15,76.4,19.05,,16.65,129.0
2023-10-16,29.05,42.1,74.6,18.95,,16.4,128.0
2023-10-17,28.3,42.3,73.5,19.0,,16.4,130.0
2023-10-18,27.5,42.2,72.4,18.8,,16.4,133.0
2023-10-19,28.25,41.9,73.7,18.8,,16.5,132.5
2023-10-20,28.1,41.25,73.9,19.0,,15.9,134.5
2023-10-23,28.2,41.15,74.2,18.95,,15.85,130.0
